ts;fundingRate;fundingRateLong;fundingRateShort
"5/9/2024, 13:00:03";0.008855478;0.008855478;0.008855478
"5/9/2024, 12:00:01";0.006781406;0.006781406;0.006781406
"5/9/2024, 11:00:00";0.003575463;0.003575463;0.003575463
"5/9/2024, 10:00:02";0.0048332800000000006;0.0048332800000000006;0.0048332800000000006
"5/9/2024, 09:00:16";0.0051452780000000005;0.0051452780000000005;0.0051452780000000005
"5/9/2024, 08:00:10";0.00533699;0.00533699;0.00533699
"5/9/2024, 07:00:14";0.00651515;0.00651515;0.00651515
"5/9/2024, 06:00:11";0.0050689;0.0050689;0.0050689
"5/9/2024, 05:00:16";0.005677283;0.005677283;0.005677283
"5/9/2024, 04:00:04";0.007183327000000001;0.007183327000000001;0.007183327000000001
"5/9/2024, 03:00:05";0.007904433;0.007904433;0.007904433
"5/9/2024, 02:00:09";0.006608999;0.006608999;0.006608999
"5/9/2024, 01:00:05";0.007410903;0.007410903;0.007410903
"5/9/2024, 00:00:01";0.011372722;0.011372722;0.011372722
"5/8/2024, 23:00:08";0.013243342;0.013243342;0.013243342
"5/8/2024, 22:00:00";0.011431609999999998;0.011431609999999998;0.011431609999999998
"5/8/2024, 21:00:05";0.004441941;0.004441941;0.004441941
"5/8/2024, 20:00:14";0.006025797;0.006025797;0.006025797
"5/8/2024, 19:00:21";0.008822841;0.008822841;0.008822841
"5/8/2024, 18:00:11";0.006687372;0.006687372;0.006687372
"5/8/2024, 17:00:00";0.00263023;0.00263023;0.00263023
"5/8/2024, 16:00:08";0.0031083530000000003;0.0031083530000000003;0.0031083530000000003
"5/8/2024, 15:00:11";0.0038961959999999998;0.0038961959999999998;0.0038961959999999998
"5/8/2024, 14:00:00";0.003494839;0.003494839;0.003494839
"5/8/2024, 13:00:03";0.0033456329999999998;0.0033456329999999998;0.0033456329999999998
"5/8/2024, 12:00:41";0.004680165;0.004680165;0.004680165
"5/8/2024, 11:00:07";0.004198311000000001;0.004198311000000001;0.004198311000000001
"5/8/2024, 10:00:10";0.005312674999999999;0.005312674999999999;0.005312674999999999
"5/8/2024, 09:00:06";0.003973832;0.003973832;0.003973832
"5/8/2024, 08:00:06";0.003341547;0.003341547;0.003341547
"5/8/2024, 07:00:11";0.004424694;0.004424694;0.004424694
"5/8/2024, 06:00:05";0.005048895;0.005048895;0.005048895
"5/8/2024, 05:00:25";0.003653656;0.003653656;0.003653656
"5/8/2024, 04:00:05";0.003899699;0.003899699;0.003899699
"5/8/2024, 03:00:10";0.002471852;0.002471852;0.002471852
"5/8/2024, 02:00:22";0.003348368;0.003348368;0.003348368
"5/8/2024, 01:00:10";0.004680231;0.004680231;0.004680231
"5/8/2024, 00:00:09";0.006127868000000001;0.006127868000000001;0.006127868000000001
